tag,step,wall_time,value
Episode_Reward/action_rate_l2,51371,1785316519.2824814,-0.30593013763427734
Episode_Reward/action_rate_l2,51372,1785316520.2429185,-0.2996043860912323
Episode_Reward/action_rate_l2,51373,1785316521.1890607,-0.3067396283149719
Episode_Reward/action_rate_l2,51374,1785316522.137296,-0.30286747217178345
Episode_Reward/action_rate_l2,51375,1785316523.0985653,-0.2995859384536743
Episode_Reward/action_rate_l2,51376,1785316524.063859,-0.30567026138305664
Episode_Reward/action_rate_l2,51377,1785316525.0120025,-0.30607593059539795
Episode_Reward/action_rate_l2,51378,1785316525.955627,-0.30435910820961
Episode_Reward/action_rate_l2,51379,1785316526.9033117,-0.30146247148513794
Episode_Reward/action_rate_l2,51380,1785316527.8657687,-0.3000409007072449
Episode_Reward/action_rate_l2,51381,1785316528.7942982,-0.30446964502334595
Episode_Reward/action_rate_l2,51382,1785316529.7449257,-0.3018518090248108
Episode_Reward/action_rate_l2,51383,1785316530.6697886,-0.30040085315704346
Episode_Reward/action_rate_l2,51384,1785316531.6518948,-0.30074578523635864
Episode_Reward/action_rate_l2,51385,1785316532.6094584,-0.3034658432006836
Episode_Reward/action_rate_l2,51386,1785316533.5777829,-0.3010651469230652
Episode_Reward/action_rate_l2,51387,1785316534.5334888,-0.29937833547592163
Episode_Reward/action_rate_l2,51388,1785316535.5070586,-0.3051146864891052
Episode_Reward/action_rate_l2,51389,1785316536.450598,-0.3016755282878876
Episode_Reward/action_rate_l2,51390,1785316537.3983767,-0.3045669198036194
Episode_Reward/action_rate_l2,51391,1785316538.367995,-0.29981622099876404
Episode_Reward/action_rate_l2,51392,1785316539.3182495,-0.3002959191799164
Episode_Reward/action_rate_l2,51393,1785316540.28196,-0.30293893814086914
Episode_Reward/action_rate_l2,51394,1785316541.2095518,-0.3032603859901428
Episode_Reward/action_rate_l2,51395,1785316542.131528,-0.30283045768737793
Episode_Reward/action_rate_l2,51396,1785316543.0949867,-0.3025573790073395
Episode_Reward/action_rate_l2,51397,1785316544.0528688,-0.3029058575630188
Episode_Reward/action_rate_l2,51398,1785316544.9948153,-0.298496812582016
Episode_Reward/action_rate_l2,51399,1785316545.9452913,-0.29792869091033936
Episode_Reward/action_rate_l2,51400,1785316546.904605,-0.3021432161331177
Episode_Reward/action_rate_l2,51401,1785316547.8718085,-0.30277809500694275
Episode_Reward/action_rate_l2,51402,1785316548.803125,-0.2978295683860779
Episode_Reward/action_rate_l2,51403,1785316549.7463777,-0.30410271883010864
Episode_Reward/action_rate_l2,51404,1785316550.7019887,-0.3003329634666443
Episode_Reward/action_rate_l2,51405,1785316551.6527913,-0.30327141284942627
Episode_Reward/action_rate_l2,51406,1785316552.5945132,-0.3000386953353882
Episode_Reward/action_rate_l2,51407,1785316553.544117,-0.29905301332473755
Episode_Reward/action_rate_l2,51408,1785316554.4810681,-0.30235329270362854
Episode_Reward/action_rate_l2,51409,1785316555.4356375,-0.2988874018192291
Episode_Reward/action_rate_l2,51410,1785316556.3883967,-0.301760733127594
Episode_Reward/action_rate_l2,51411,1785316557.3085213,-0.305087685585022
Episode_Reward/action_rate_l2,51412,1785316558.2448938,-0.30036264657974243
Episode_Reward/action_rate_l2,51413,1785316559.209822,-0.30106663703918457
Episode_Reward/action_rate_l2,51414,1785316560.1498842,-0.3029225468635559
Episode_Reward/action_rate_l2,51415,1785316561.1100028,-0.301388680934906
Episode_Reward/action_rate_l2,51416,1785316562.0912452,-0.30394160747528076
Episode_Reward/action_rate_l2,51417,1785316563.0607045,-0.3027423024177551
Episode_Reward/action_rate_l2,51418,1785316564.024474,-0.30297771096229553
Episode_Reward/action_rate_l2,51419,1785316564.9600108,-0.29921817779541016
Episode_Reward/action_rate_l2,51420,1785316565.9146261,-0.2990032434463501
Episode_Reward/action_rate_l2,51421,1785316566.8647392,-0.30393630266189575
Episode_Reward/action_rate_l2,51422,1785316567.8406594,-0.3000407814979553
Episode_Reward/action_rate_l2,51423,1785316568.7657065,-0.2972394824028015
Episode_Reward/action_rate_l2,51424,1785316569.693952,-0.30107447504997253
Episode_Reward/action_rate_l2,51425,1785316570.6471124,-0.29825976490974426
Episode_Reward/action_rate_l2,51426,1785316571.614151,-0.29957690834999084
Episode_Reward/action_rate_l2,51427,1785316572.5740445,-0.2993541955947876
Episode_Reward/action_rate_l2,51428,1785316573.5227392,-0.3019983470439911
Episode_Reward/action_rate_l2,51429,1785316574.4707985,-0.29987281560897827
Episode_Reward/action_rate_l2,51430,1785316575.4246495,-0.29658061265945435
Episode_Reward/action_rate_l2,51431,1785316576.3763344,-0.30438104271888733
Episode_Reward/action_rate_l2,51432,1785316577.3814037,-0.3042355179786682
Episode_Reward/action_rate_l2,51433,1785316578.3274822,-0.3024650812149048
Episode_Reward/action_rate_l2,51434,1785316579.3020499,-0.29929667711257935
Episode_Reward/action_rate_l2,51435,1785316580.238004,-0.30202531814575195
Episode_Reward/action_rate_l2,51436,1785316581.194156,-0.30149489641189575
Episode_Reward/action_rate_l2,51437,1785316582.128166,-0.29918137192726135
Episode_Reward/action_rate_l2,51438,1785316583.0774724,-0.3029780387878418
Episode_Reward/action_rate_l2,51439,1785316584.0396562,-0.2991351783275604
Episode_Reward/action_rate_l2,51440,1785316584.9796126,-0.29747360944747925
Episode_Reward/action_rate_l2,51441,1785316585.939168,-0.3020036518573761
Episode_Reward/action_rate_l2,51442,1785316586.9366612,-0.2986738681793213
Episode_Reward/action_rate_l2,51443,1785316587.8818479,-0.29829296469688416
Episode_Reward/action_rate_l2,51444,1785316588.8353686,-0.29988786578178406
Episode_Reward/action_rate_l2,51445,1785316589.7856581,-0.3033495545387268
Episode_Reward/action_rate_l2,51446,1785316590.7488506,-0.30009305477142334
Episode_Reward/action_rate_l2,51447,1785316591.7086554,-0.3017829656600952
Episode_Reward/action_rate_l2,51448,1785316592.7042441,-0.2995133697986603
Episode_Reward/action_rate_l2,51449,1785316593.6659546,-0.30386462807655334
Episode_Reward/action_rate_l2,51450,1785316594.602362,-0.3024064302444458
Episode_Reward/action_rate_l2,51451,1785316595.5513911,-0.3017064929008484
Episode_Reward/action_rate_l2,51452,1785316596.5227811,-0.3037344813346863
Episode_Reward/action_rate_l2,51453,1785316597.4728518,-0.2945530414581299
Episode_Reward/action_rate_l2,51454,1785316598.4132636,-0.3020995855331421
Episode_Reward/action_rate_l2,51455,1785316599.3779438,-0.2994977831840515
Episode_Reward/action_rate_l2,51456,1785316600.3174791,-0.3015051782131195
Episode_Reward/action_rate_l2,51457,1785316601.2796452,-0.30046409368515015
Episode_Reward/action_rate_l2,51458,1785316602.2306607,-0.29990026354789734
Episode_Reward/action_rate_l2,51459,1785316603.1869113,-0.30006179213523865
Episode_Reward/action_rate_l2,51460,1785316604.1476216,-0.3075141906738281
Episode_Reward/action_rate_l2,51461,1785316605.1132882,-0.30119645595550537
Episode_Reward/action_rate_l2,51462,1785316606.0612512,-0.3018943667411804
Episode_Reward/action_rate_l2,51463,1785316607.0049818,-0.30520352721214294
Episode_Reward/action_rate_l2,51464,1785316607.9363453,-0.30892306566238403
Episode_Reward/action_rate_l2,51465,1785316608.909124,-0.30070289969444275
Episode_Reward/action_rate_l2,51466,1785316609.854067,-0.3015524446964264
Episode_Reward/action_rate_l2,51467,1785316610.7893856,-0.29985278844833374
Episode_Reward/action_rate_l2,51468,1785316611.7393935,-0.30157554149627686
Episode_Reward/action_rate_l2,51469,1785316612.7029634,-0.30174916982650757
Episode_Reward/action_rate_l2,51470,1785316613.6782405,-0.30404573678970337
Episode_Reward/action_rate_l2,51471,1785316614.6240783,-0.3022018074989319
Episode_Reward/action_rate_l2,51472,1785316615.559882,-0.30035072565078735
Episode_Reward/action_rate_l2,51473,1785316616.5018609,-0.3035377860069275
Episode_Reward/action_rate_l2,51474,1785316617.4850066,-0.3024185597896576
Episode_Reward/action_rate_l2,51475,1785316618.4336562,-0.30152183771133423
Episode_Reward/action_rate_l2,51476,1785316619.3889923,-0.3041948080062866
Episode_Reward/action_rate_l2,51477,1785316620.3148947,-0.3027505874633789
Episode_Reward/action_rate_l2,51478,1785316621.248032,-0.3012068271636963
Episode_Reward/action_rate_l2,51479,1785316622.1952906,-0.30189794301986694
Episode_Reward/action_rate_l2,51480,1785316623.1294847,-0.2983841598033905
Episode_Reward/action_rate_l2,51481,1785316624.074988,-0.3045985698699951
Episode_Reward/action_rate_l2,51482,1785316625.0073879,-0.29864001274108887
Episode_Reward/action_rate_l2,51483,1785316625.9552057,-0.296103835105896
Episode_Reward/action_rate_l2,51484,1785316626.9069376,-0.2998494505882263
Episode_Reward/action_rate_l2,51485,1785316627.8383358,-0.30095174908638
Episode_Reward/action_rate_l2,51486,1785316628.7636545,-0.3054661750793457
Episode_Reward/action_rate_l2,51487,1785316629.709272,-0.30197691917419434
Episode_Reward/action_rate_l2,51488,1785316630.638362,-0.3008842170238495
Episode_Reward/action_rate_l2,51489,1785316631.5578825,-0.3003464341163635
Episode_Reward/action_rate_l2,51490,1785316632.5094707,-0.3011568784713745
Episode_Reward/action_rate_l2,51491,1785316633.4547062,-0.3005058765411377
Episode_Reward/action_rate_l2,51492,1785316634.410249,-0.30048006772994995
Episode_Reward/action_rate_l2,51493,1785316635.3496926,-0.30003592371940613
Episode_Reward/action_rate_l2,51494,1785316636.2800455,-0.30071067810058594
Episode_Reward/action_rate_l2,51495,1785316637.223466,-0.3022615909576416
Episode_Reward/action_rate_l2,51496,1785316638.1741157,-0.2996301054954529
Episode_Reward/action_rate_l2,51497,1785316639.1149862,-0.3003375828266144
Episode_Reward/action_rate_l2,51498,1785316640.0379307,-0.30224674940109253
Episode_Reward/action_rate_l2,51499,1785316641.0078537,-0.30304422974586487
Episode_Reward/action_rate_l2,51500,1785316641.988572,-0.30299898982048035
Episode_Reward/action_rate_l2,51501,1785316642.9979775,-0.3012486398220062
Episode_Reward/action_rate_l2,51502,1785316643.9525518,-0.2888847589492798
Episode_Reward/action_rate_l2,51503,1785316644.9119332,-0.30079564452171326
Episode_Reward/action_rate_l2,51504,1785316645.8762467,-0.30177420377731323
Episode_Reward/action_rate_l2,51505,1785316646.8522778,-0.3039608895778656
Episode_Reward/action_rate_l2,51506,1785316647.82984,-0.2993847727775574
Episode_Reward/action_rate_l2,51507,1785316648.7673216,-0.3029705882072449
Episode_Reward/action_rate_l2,51508,1785316649.7343585,-0.29748547077178955
Episode_Reward/action_rate_l2,51509,1785316650.702,-0.3001115024089813
Episode_Reward/action_rate_l2,51510,1785316651.654534,-0.30184662342071533
Episode_Reward/action_rate_l2,51511,1785316652.6024742,-0.29876112937927246
Episode_Reward/action_rate_l2,51512,1785316653.5753493,-0.30185186862945557
Episode_Reward/action_rate_l2,51513,1785316654.5033498,-0.29757508635520935
Episode_Reward/action_rate_l2,51514,1785316655.4564521,-0.2970830798149109
Episode_Reward/action_rate_l2,51515,1785316656.40674,-0.3033679723739624
Episode_Reward/action_rate_l2,51516,1785316657.3570437,-0.30724555253982544
Episode_Reward/action_rate_l2,51517,1785316658.3288238,-0.29913651943206787
Episode_Reward/action_rate_l2,51518,1785316659.277178,-0.3035133183002472
Episode_Reward/action_rate_l2,51519,1785316660.2516475,-0.30214816331863403
Episode_Reward/action_rate_l2,51520,1785316661.2758958,-0.30070218443870544
Episode_Reward/action_rate_l2,51521,1785316662.2035124,-0.2969117760658264
Episode_Reward/action_rate_l2,51522,1785316663.1938272,-0.2951303720474243
Episode_Reward/action_rate_l2,51523,1785316664.140993,-0.2989470660686493
Episode_Reward/action_rate_l2,51524,1785316665.109024,-0.30017778277397156
Episode_Reward/action_rate_l2,51525,1785316666.094733,-0.3015119433403015
Episode_Reward/action_rate_l2,51526,1785316667.0511997,-0.2953365743160248
Episode_Reward/action_rate_l2,51527,1785316667.9831235,-0.2997616231441498
Episode_Reward/action_rate_l2,51528,1785316668.9524436,-0.29914435744285583
Episode_Reward/action_rate_l2,51529,1785316669.9023461,-0.30345651507377625
Episode_Reward/action_rate_l2,51530,1785316670.8631601,-0.3008074164390564
Episode_Reward/action_rate_l2,51531,1785316671.793595,-0.30212968587875366
Episode_Reward/action_rate_l2,51532,1785316672.772612,-0.2996419072151184
Episode_Reward/action_rate_l2,51533,1785316673.7198265,-0.29945603013038635
Episode_Reward/action_rate_l2,51534,1785316674.6597335,-0.30091720819473267
Episode_Reward/action_rate_l2,51535,1785316675.605624,-0.3007141947746277
Episode_Reward/action_rate_l2,51536,1785316676.5380774,-0.2986176908016205
Episode_Reward/action_rate_l2,51537,1785316677.496171,-0.29936233162879944
Episode_Reward/action_rate_l2,51538,1785316678.4565306,-0.30510765314102173
Episode_Reward/action_rate_l2,51539,1785316679.4326901,-0.30299943685531616
Episode_Reward/action_rate_l2,51540,1785316680.4331465,-0.3039303421974182
Episode_Reward/action_rate_l2,51541,1785316681.3847427,-0.30188387632369995
Episode_Reward/action_rate_l2,51542,1785316682.366092,-0.2985132336616516
Episode_Reward/action_rate_l2,51543,1785316683.3275263,-0.29773637652397156
Episode_Reward/action_rate_l2,51544,1785316684.3004918,-0.3005516529083252
Episode_Reward/action_rate_l2,51545,1785316685.2463286,-0.3035257160663605
Episode_Reward/action_rate_l2,51546,1785316686.1918728,-0.2984471023082733
Episode_Reward/action_rate_l2,51547,1785316687.1298935,-0.3011934161186218
Episode_Reward/action_rate_l2,51548,1785316688.0760381,-0.30253151059150696
Episode_Reward/action_rate_l2,51549,1785316689.0284836,-0.30035167932510376
Episode_Reward/action_rate_l2,51550,1785316689.956858,-0.30044057965278625
Episode_Reward/action_rate_l2,51551,1785316690.9195895,-0.30125153064727783
Episode_Reward/action_rate_l2,51552,1785316691.8842442,-0.3001711070537567
Episode_Reward/action_rate_l2,51553,1785316692.8614666,-0.2998848855495453
Episode_Reward/action_rate_l2,51554,1785316693.826244,-0.2992732524871826
Episode_Reward/action_rate_l2,51555,1785316694.7727063,-0.2987041473388672
Episode_Reward/action_rate_l2,51556,1785316695.7314103,-0.29949966073036194
Episode_Reward/action_rate_l2,51557,1785316696.7177362,-0.2978302836418152
Episode_Reward/action_rate_l2,51558,1785316697.6735275,-0.29830947518348694
Episode_Reward/action_rate_l2,51559,1785316698.6357763,-0.30106496810913086
Episode_Reward/action_rate_l2,51560,1785316699.5974028,-0.301868736743927
Episode_Reward/action_rate_l2,51561,1785316700.531479,-0.2945671081542969
Episode_Reward/action_rate_l2,51562,1785316701.4650853,-0.2979904115200043
Episode_Reward/action_rate_l2,51563,1785316702.4048429,-0.3049721419811249
Episode_Reward/action_rate_l2,51564,1785316703.355923,-0.30222731828689575
Episode_Reward/action_rate_l2,51565,1785316704.3285778,-0.29675474762916565
Episode_Reward/action_rate_l2,51566,1785316705.277018,-0.2982814311981201
Episode_Reward/action_rate_l2,51567,1785316706.230727,-0.29974010586738586
Episode_Reward/action_rate_l2,51568,1785316707.1876981,-0.302063912153244
Episode_Reward/action_rate_l2,51569,1785316708.1330326,-0.2985166311264038
Episode_Reward/action_rate_l2,51570,1785316709.0984085,-0.3027021884918213
Episode_Reward/action_rate_l2,51571,1785316710.027886,-0.3007080852985382
Episode_Reward/action_rate_l2,51572,1785316710.9643838,-0.3026277422904968
Episode_Reward/action_rate_l2,51573,1785316711.9057267,-0.2994820475578308
Episode_Reward/action_rate_l2,51574,1785316712.8603098,-0.30104461312294006
Episode_Reward/action_rate_l2,51575,1785316713.8217695,-0.2995923161506653
Episode_Reward/action_rate_l2,51576,1785316714.7564857,-0.30141130089759827
Episode_Reward/action_rate_l2,51577,1785316715.7195258,-0.30587875843048096
Episode_Reward/action_rate_l2,51578,1785316716.6798842,-0.2975778579711914
Episode_Reward/action_rate_l2,51579,1785316717.634235,-0.3032115399837494
Episode_Reward/action_rate_l2,51580,1785316718.5999599,-0.3018854558467865
Episode_Reward/action_rate_l2,51581,1785316719.5276268,-0.3001288175582886
Episode_Reward/action_rate_l2,51582,1785316720.4751103,-0.30389612913131714
Episode_Reward/action_rate_l2,51583,1785316721.4448624,-0.30368122458457947
Episode_Reward/action_rate_l2,51584,1785316722.4176443,-0.29908287525177
Episode_Reward/action_rate_l2,51585,1785316723.3733244,-0.3011981248855591
Episode_Reward/action_rate_l2,51586,1785316724.3047926,-0.2973984181880951
Episode_Reward/action_rate_l2,51587,1785316725.2824628,-0.30405861139297485
Episode_Reward/action_rate_l2,51588,1785316726.230642,-0.30155473947525024
Episode_Reward/action_rate_l2,51589,1785316727.1834414,-0.29905909299850464
Episode_Reward/action_rate_l2,51590,1785316728.1048057,-0.3004084527492523
Episode_Reward/action_rate_l2,51591,1785316729.0633678,-0.2992056608200073
Episode_Reward/action_rate_l2,51592,1785316730.0290313,-0.29973816871643066
Episode_Reward/action_rate_l2,51593,1785316730.975365,-0.2976996600627899
Episode_Reward/action_rate_l2,51594,1785316731.9317536,-0.3010743260383606
Episode_Reward/action_rate_l2,51595,1785316732.87946,-0.30229896306991577
Episode_Reward/action_rate_l2,51596,1785316733.8356376,-0.2993965744972229
Episode_Reward/action_rate_l2,51597,1785316734.7720215,-0.2986180782318115
Episode_Reward/action_rate_l2,51598,1785316735.7143052,-0.30075570940971375
